,treino,previsto
gamma1,[0.42217723868822266],[0.4223971962928772]
gamma2,[0.752277576156766],[0.7516912221908569]
gamma3,[0.8673128365846117],[0.866750955581665]
gamma4,[0.5133662267065129],[0.5133530497550964]
JXX,[-0.49062788968221094],[-0.4897361993789673]
JXY,[-0.28781508340846984],[-0.2878168225288391]
JXZ,[-0.6434039479658533],[-0.6428368091583252]
JYX,[0.6293799732194609],[0.6287552118301392]
JYY,[-0.4119906324923841],[-0.41128668189048767]
JYZ,[0.7655460513744845],[0.7648380398750305]
JZX,[-0.852570647504473],[-0.8521119356155396]
JZY,[-0.9827666564589634],[-0.9815119504928589]
JZZ,[-0.152297208490475],[-0.15070484578609467]
JIX,[-0.5802975109269655],[-0.579983115196228]
JIY,[-0.2292041774699194],[-0.2279956042766571]
JIZ,[-0.6098793712177752],[-0.6091864109039307]
JXI,[-0.208798665868833],[-0.20788629353046417]
JYI,[0.12536156185456337],[0.12515710294246674]
JZI,[0.29162154792135575],[0.2917598485946655]
