,treino,previsto
gamma1,[0.752661321489852],[0.7529615163803101]
gamma2,[0.08640318215808296],[0.08635587245225906]
gamma3,[0.06123324013652631],[0.06140069290995598]
gamma4,[0.2552168722437148],[0.2551526129245758]
JXX,[0.897680879601374],[0.8975706696510315]
JXY,[-0.15185093946021722],[-0.15257447957992554]
JXZ,[-0.3876324692199542],[-0.3867727816104889]
JYX,[-0.810934207081069],[-0.8113300800323486]
JYY,[0.02335624132357239],[0.023086216300725937]
JYZ,[-0.6903533027098527],[-0.6900336742401123]
JZX,[-0.45154086728282516],[-0.4504842758178711]
JZY,[0.22117069365781794],[0.22121965885162354]
JZZ,[0.5527549260102405],[0.552452802658081]
JIX,[0.057870765880824626],[0.059103723615407944]
JIY,[0.1714937094997233],[0.1718992441892624]
JIZ,[0.6866524104671512],[0.6860933303833008]
JXI,[0.7972892825291862],[0.7960754632949829]
JYI,[0.7643730549373535],[0.7640548944473267]
JZI,[-0.27060839601498476],[-0.27046817541122437]
