,treino,previsto
gamma1,[0.07873212256130502],[0.07868842035531998]
gamma2,[0.8385794417948504],[0.8380686044692993]
gamma3,[0.7748150558613741],[0.7744781374931335]
gamma4,[0.7401692871206411],[0.7396301627159119]
JIX,[0.2969944399577662],[0.2968076765537262]
JIY,[0.40273908193734953],[0.40234488248825073]
JIZ,[0.9140940053161357],[0.9131485223770142]
JXI,[-0.6071937818236794],[-0.6060897707939148]
JYI,[-0.8692615292310002],[-0.8683920502662659]
JZI,[0.6485148599678836],[0.6483237743377686]
JXX,[-0.3338666967613588],[-0.3334374725818634]
JXY,[-0.25525056072843344],[-0.255196750164032]
JXZ,[0.6297316462233915],[0.6295158863067627]
JYX,[-0.6333304606700121],[-0.633196234703064]
JYY,[0.8193628972743414],[0.8189133405685425]
JYZ,[-0.017661007920774408],[-0.017093515023589134]
JZX,[-0.8573255728224154],[-0.8568410277366638]
JZY,[0.8356247341269967],[0.8349048495292664]
JZZ,[0.14599702737085796],[0.14570142328739166]
