,treino,previsto
gamma1,[0.15061642402352393],[0.15046529471874237]
gamma2,[0.6348606582851885],[0.6329171657562256]
gamma3,[0.8680453071432968],[0.8653144240379333]
gamma4,[0.5231812103833013],[0.5217222571372986]
JXX,[-0.9736640168902517],[-0.9706665277481079]
JXY,[0.67493816419292],[0.6727911829948425]
JXZ,[-0.4812919713439847],[-0.4797145128250122]
JYX,[-0.5313380779066073],[-0.5302843451499939]
JYY,[0.9912896710209256],[0.9890966415405273]
JYZ,[-0.05947298495510411],[-0.05948560684919357]
JZX,[0.6729229025487775],[0.6707856059074402]
JZY,[-0.0472935826013301],[-0.04670923948287964]
JZZ,[0.2781362810883239],[0.2777521014213562]
JIX,[-0.5240707458162173],[-0.5223994851112366]
JIY,[0.08845845059190371],[0.08837447315454483]
JIZ,[-0.2600896669038415],[-0.2589647173881531]
JXI,[0.20784007719238895],[0.20469537377357483]
JYI,[0.25144060821610803],[0.2505640685558319]
JZI,[-0.8689422815203738],[-0.8667136430740356]
