,treino,previsto
gamma1,[0.5449414806032167],[0.5449172854423523]
gamma2,[0.2204406220406967],[0.22047114372253418]
gamma3,[0.5892656838759087],[0.589169442653656]
gamma4,[0.8094304566778266],[0.8093158006668091]
JIX,[0.2788535969157675],[0.2788103520870209]
JIY,[-0.9499784895546661],[-0.9498854875564575]
JIZ,[-0.4499413632617615],[-0.45029306411743164]
JXI,[-0.5535785237023545],[-0.5534162521362305]
JYI,[0.4729424283280248],[0.472896009683609]
JZI,[0.3533989748458226],[0.3533175587654114]
JXX,[0.7843591354096908],[0.7840575575828552]
JXY,[-0.8261223347411677],[-0.8260137438774109]
JXZ,[-0.15615636062945915],[-0.15604421496391296]
JYX,[-0.9404055611238593],[-0.9401935935020447]
JYY,[-0.5627240503927933],[-0.5629401803016663]
JYZ,[0.010710576206724776],[0.010589842684566975]
JZX,[-0.9469280606322728],[-0.9466778039932251]
JZY,[-0.602324698626703],[-0.6021773815155029]
JZZ,[0.2997688755590464],[0.29959630966186523]
