,treino,previsto
gamma1,[0.5808813852633757],[0.5348111987113953]
gamma2,[0.7594878838401685],[0.7781790494918823]
gamma3,[0.2084530917276468],[0.18659980595111847]
gamma4,[0.062205782406492105],[0.06577754020690918]
JIX,[0.5830518719229318],[0.5678452253341675]
JIY,[-0.9379325277179429],[-0.8873788118362427]
JIZ,[0.6754839419077516],[0.6164978742599487]
JXI,[-0.3650404551155011],[-0.26353156566619873]
JYI,[-0.9759637002846477],[-0.9687089323997498]
JZI,[-0.8606398745222861],[-0.9557769298553467]
JXX,[0.004466619199896327],[-0.002019606763496995]
JXY,[0.2631832108452503],[0.281739205121994]
JXZ,[0.642755936407096],[0.6191809177398682]
JYX,[0.6342042740943745],[0.5517649054527283]
JYY,[-0.794756935787041],[-0.6868511438369751]
JYZ,[0.727560333989069],[0.7177281975746155]
JZX,[-0.8084007354409559],[-0.8883495926856995]
JZY,[0.6392892064009212],[0.6339319348335266]
JZZ,[-0.07912719249258626],[-0.08416368812322617]
