,treino,previsto
gamma1,[0.7680181487450805],[0.808752179145813]
gamma2,[0.20386952877685705],[0.21410077810287476]
gamma3,[0.17846076295399127],[0.1289018839597702]
gamma4,[0.18859491417448548],[0.16229239106178284]
JIX,[-0.7086614897917394],[-0.5882568955421448]
JIY,[-0.0901459909719573],[0.07329027354717255]
JIZ,[0.5415676113180443],[0.5741085410118103]
JXI,[0.4110264538680559],[0.3193315267562866]
JYI,[0.4639179460665115],[0.563205897808075]
JZI,[-0.1329711302091925],[-0.34061479568481445]
JXX,[0.6000409142668555],[0.7232443690299988]
JXY,[0.0658028292851427],[0.08741054683923721]
JXZ,[-0.8396925816429961],[-0.9680615067481995]
JYX,[-0.08810823763286568],[-0.11860059946775436]
JYY,[-0.9042249670801166],[-0.8471061587333679]
JYZ,[0.865924800150101],[0.8756687641143799]
JZX,[0.8941560120058878],[0.9889158010482788]
JZY,[-0.3292984481199799],[-0.19153310358524323]
JZZ,[-0.38118814171993165],[-0.38031667470932007]
