,treino,previsto
gamma1,[0.8620792033230213],[0.8619179129600525]
gamma2,[0.6417943230689989],[0.6416630744934082]
gamma3,[0.6336250886311446],[0.6338821649551392]
gamma4,[0.164948954154845],[0.16513171792030334]
JIX,[-0.1579107714267074],[-0.15793147683143616]
JIY,[0.12982945963868775],[0.13004039227962494]
JIZ,[0.1162808953521044],[0.11622576415538788]
JXI,[0.17770025530371414],[0.17761977016925812]
JYI,[0.6015631527261587],[0.6012117266654968]
JZI,[0.9337535631262239],[0.9336221814155579]
JXX,[0.34522097948514796],[0.3452290892601013]
JXY,[0.6176103665600245],[0.6170641183853149]
JXZ,[0.14054965261621977],[0.14048469066619873]
JYX,[-0.057005328552494294],[-0.05637982860207558]
JYY,[0.6766620402066199],[0.6766179800033569]
JYZ,[0.9918981802172229],[0.9916274547576904]
JZX,[0.14516441029200244],[0.1453077644109726]
JZY,[0.2620772322779299],[0.26227161288261414]
JZZ,[-0.8756951236202168],[-0.8755228519439697]
