,treino,previsto
gamma1,[0.22199627351205975],[0.22202225029468536]
gamma2,[0.8090248481419567],[0.8090214133262634]
gamma3,[0.44702127627294486],[0.4470269978046417]
gamma4,[0.7724015287710279],[0.7724418640136719]
JXX,[0.47920496341231167],[0.47894027829170227]
JXY,[0.37092763164172804],[0.370898962020874]
JXZ,[0.1974549908787],[0.19761116802692413]
JYX,[0.9521627573684557],[0.9522051811218262]
JYY,[0.40583116852207146],[0.4058174788951874]
JYZ,[-0.314340722076323],[-0.31424465775489807]
JZX,[-0.24010228897073405],[-0.2396184355020523]
JZY,[0.2672760341622098],[0.26728275418281555]
JZZ,[0.3840317846476238],[0.3836904466152191]
JIX,[-0.8531466903953369],[-0.8525565266609192]
JIY,[0.1887238582724753],[0.18869175016880035]
JIZ,[0.9788939235548184],[0.9785300493240356]
JXI,[-0.31203169079243565],[-0.3117769658565521]
JYI,[0.08794858485146739],[0.08795692026615143]
JZI,[-0.25131913562220887],[-0.2517305016517639]
