,treino,previsto
gamma1,[0.5765919646489391],[0.5761397480964661]
gamma2,[0.9810562099841368],[0.9800053238868713]
gamma3,[0.48333826247680256],[0.4830080270767212]
gamma4,[0.31783677819012823],[0.31779977679252625]
JIX,[-0.25881137975062707],[-0.2581048011779785]
JIY,[0.8152502726521875],[0.8147119283676147]
JIZ,[-0.2079467635711556],[-0.20761790871620178]
JXI,[-0.587893141865695],[-0.587474524974823]
JYI,[0.6355952820309936],[0.634682297706604]
JZI,[0.5175681866126696],[0.5162059664726257]
JXX,[0.3965657038489854],[0.396607905626297]
JXY,[-0.95637294402159],[-0.9557532072067261]
JXZ,[-0.18553914661270632],[-0.1852971315383911]
JYX,[-0.3709913181225113],[-0.3702728748321533]
JYY,[-0.4898356945172957],[-0.4896087646484375]
JYZ,[-0.3218953854275173],[-0.3217725455760956]
JZX,[-0.4481023679423799],[-0.44738906621932983]
JZY,[0.00863258254418886],[0.008379856124520302]
JZZ,[-0.9774703257667732],[-0.9766494035720825]
