,treino,previsto
gamma1,[0.9059729815293226],[0.9055396318435669]
gamma2,[0.05882432741086607],[0.05857239291071892]
gamma3,[0.8188201278420804],[0.8194897174835205]
gamma4,[0.07460963363587747],[0.07460490614175797]
JIX,[-0.05085864262290385],[-0.05139649286866188]
JIY,[0.31494500531451064],[0.31546950340270996]
JIZ,[0.3328209422496762],[0.3330400288105011]
JXI,[-0.7147992941492645],[-0.7161087393760681]
JYI,[-0.9782791138198641],[-0.9781776666641235]
JZI,[-0.25049101587327116],[-0.250154048204422]
JXX,[-0.4519037210433372],[-0.4510668218135834]
JXY,[0.6206961044701675],[0.6203501224517822]
JXZ,[0.3811853060773691],[0.3802574872970581]
JYX,[0.2029140774554663],[0.20320506393909454]
JYY,[0.11638009550669604],[0.11692113429307938]
JYZ,[0.322642171744002],[0.3225923776626587]
JZX,[-0.709394410579794],[-0.7096081972122192]
JZY,[-0.11989041615046037],[-0.11904485523700714]
JZZ,[-0.6754653552222227],[-0.6747100353240967]
