,treino,previsto
gamma1,[0.6356198271421528],[0.6354564428329468]
gamma2,[0.3012944565249175],[0.30124977231025696]
gamma3,[0.30925941853405303],[0.3092603385448456]
gamma4,[0.49610056652766343],[0.4961327612400055]
JIX,[0.1406568462737463],[0.1408219039440155]
JIY,[0.2644659911575571],[0.2645896375179291]
JIZ,[0.634007719766547],[0.6341235041618347]
JXI,[-0.44541829110731035],[-0.44552329182624817]
JYI,[0.30371993601715563],[0.3037191331386566]
JZI,[0.7816219111185623],[0.7816906571388245]
JXX,[0.8176570464277362],[0.8173519372940063]
JXY,[-0.626974881004831],[-0.6269546747207642]
JXZ,[0.30345421888232527],[0.30325746536254883]
JYX,[0.23423455571393448],[0.23418931663036346]
JYY,[0.00678767742209474],[0.006686295848339796]
JYZ,[0.9323959303949194],[0.9321963787078857]
JZX,[0.05653244973667082],[0.05673274025321007]
JZY,[-0.10949180599742303],[-0.1091964989900589]
JZZ,[0.8871223132747139],[0.8870236277580261]
