,treino,previsto
gamma1,[0.21101029956774453],[0.20462895929813385]
gamma2,[0.8480765801722641],[0.7494474053382874]
gamma3,[0.7173017220824032],[0.6455830931663513]
gamma4,[0.07495132545320449],[0.06519506126642227]
JXX,[-0.4322994082024627],[-0.3789215385913849]
JXY,[-0.7645872688839439],[-0.6807141304016113]
JXZ,[-0.37792355037599856],[-0.3566913306713104]
JYX,[0.4869415856794128],[0.43994835019111633]
JYY,[-0.9284885689746154],[-0.8618435859680176]
JYZ,[0.24987511436094323],[0.14047804474830627]
JZX,[-0.7299776781859193],[-0.6577475666999817]
JZY,[0.5901424869311658],[0.5097022652626038]
JZZ,[0.47393524876420434],[0.3812973201274872]
JIX,[-0.4562491712318184],[-0.40354040265083313]
JIY,[-0.02394358429818433],[-0.044320281594991684]
JIZ,[-0.8362413152576669],[-0.790074348449707]
JXI,[-0.32253302601586054],[-0.32154640555381775]
JYI,[-0.855332784589292],[-0.8409968018531799]
JZI,[-0.9779272658402001],[-0.8438922762870789]
