,treino,previsto
gamma1,[0.7680181487450805],[0.7676562070846558]
gamma2,[0.20386952877685705],[0.20398736000061035]
gamma3,[0.17846076295399127],[0.17863498628139496]
gamma4,[0.18859491417448548],[0.1886153370141983]
JXX,[0.6000409142668555],[0.599579930305481]
JXY,[0.0658028292851427],[0.06560215353965759]
JXZ,[-0.8396925816429961],[-0.8393524885177612]
JYX,[-0.08810823763286568],[-0.0880638062953949]
JYY,[-0.9042249670801166],[-0.9032915234565735]
JYZ,[0.865924800150101],[0.8661332726478577]
JZX,[0.8941560120058878],[0.8934444785118103]
JZY,[-0.3292984481199799],[-0.32947245240211487]
JZZ,[-0.38118814171993165],[-0.38128456473350525]
JIX,[-0.7086614897917394],[-0.7075524926185608]
JIY,[-0.0901459909719573],[-0.09012391418218613]
JIZ,[0.5415676113180443],[0.5414571166038513]
JXI,[0.4110264538680559],[0.41082367300987244]
JYI,[0.4639179460665115],[0.46396350860595703]
JZI,[-0.1329711302091925],[-0.13287897408008575]
