,treino,previsto
gamma1,[0.6486196600598926],[0.6485003232955933]
gamma2,[0.3600039055970481],[0.35985949635505676]
gamma3,[0.7436517163788576],[0.7435479164123535]
gamma4,[0.3870233101693551],[0.38710758090019226]
JXX,[-0.012052371670506545],[-0.011965432204306126]
JXY,[-0.7209990500522725],[-0.7208276987075806]
JXZ,[-0.974270856363531],[-0.9739886522293091]
JYX,[-0.8303830380614758],[-0.8303091526031494]
JYY,[-0.4467194556101548],[-0.4465107023715973]
JYZ,[-0.6123969250196721],[-0.6124657988548279]
JZX,[0.1360202390272387],[0.13589349389076233]
JZY,[0.058337161073580335],[0.05839299410581589]
JZZ,[-0.6104254479830256],[-0.6103100776672363]
JIX,[0.5203229566195489],[0.5201106071472168]
JIY,[0.027633204606499318],[0.027602452784776688]
JIZ,[0.9942043682387769],[0.9940862655639648]
JXI,[0.07844212328817135],[0.07864309102296829]
JYI,[0.8711112121391873],[0.8710889220237732]
JZI,[-0.7433546640431199],[-0.7432723045349121]
