,treino,previsto
gamma1,[0.22329304317795007],[0.2231152504682541]
gamma2,[0.6127976930466994],[0.6126296520233154]
gamma3,[0.5280491597094294],[0.5278088450431824]
gamma4,[0.14082943228357703],[0.140774205327034]
JXX,[0.2160727927839059],[0.2160475254058838]
JXY,[-0.6598174185959966],[-0.6594259738922119]
JXZ,[-0.31086587417068134],[-0.31085094809532166]
JYX,[-0.4660733683391636],[-0.46568697690963745]
JYY,[-0.34104270306109696],[-0.34074118733406067]
JYZ,[0.4531936542370709],[0.4529225528240204]
JZX,[-0.05389867737286291],[-0.053949031978845596]
JZY,[0.9255837762933885],[0.9255063533782959]
JZZ,[0.16568282843738324],[0.16561119258403778]
JIX,[0.2789473894406407],[0.2788856029510498]
JIY,[-0.14195803173618882],[-0.14181464910507202]
JIZ,[0.44859764131257807],[0.4484300911426544]
JXI,[-0.8675370608806985],[-0.8669849634170532]
JYI,[0.39572582339265283],[0.39524152874946594]
JZI,[-0.25013652378796336],[-0.25023308396339417]
