,treino,previsto
gamma1,[0.951939128259082],[0.9517999887466431]
gamma2,[0.8467770172755084],[0.8467207551002502]
gamma3,[0.37265643819973215],[0.37270256876945496]
gamma4,[0.8090952493694098],[0.8090258240699768]
JIX,[-0.5926591051578969],[-0.5926270484924316]
JIY,[-0.814613156303337],[-0.8145154118537903]
JIZ,[0.3189600046665215],[0.31874874234199524]
JXI,[0.17225884362757293],[0.17218603193759918]
JYI,[0.26881842145966495],[0.2689146101474762]
JZI,[-0.29030610911584054],[-0.2899247109889984]
JXX,[-0.0974703196240907],[-0.09731369465589523]
JXY,[0.7767386580946491],[0.7762203812599182]
JXZ,[0.635838140646408],[0.6356900930404663]
JYX,[-0.4705454932396085],[-0.47005024552345276]
JYY,[-0.4543397669530467],[-0.45406654477119446]
JYZ,[-0.8514402725273611],[-0.8513633608818054]
JZX,[0.4630963972794697],[0.46287861466407776]
JZY,[-0.9179128262695495],[-0.9176512956619263]
JZZ,[0.3581159954508317],[0.3578985333442688]
