,treino,previsto
gamma1,[0.5765919646489391],[0.5759970545768738]
gamma2,[0.9810562099841368],[0.9797767996788025]
gamma3,[0.48333826247680256],[0.48292696475982666]
gamma4,[0.31783677819012823],[0.31794291734695435]
JIX,[-0.25881137975062707],[-0.25786611437797546]
JIY,[0.8152502726521875],[0.8144834637641907]
JIZ,[-0.2079467635711556],[-0.20762069523334503]
JXI,[-0.587893141865695],[-0.5871941447257996]
JYI,[0.6355952820309936],[0.634232223033905]
JZI,[0.5175681866126696],[0.5156069993972778]
JXX,[0.3965657038489854],[0.39667344093322754]
JXY,[-0.95637294402159],[-0.9554746747016907]
JXZ,[-0.18553914661270632],[-0.18495947122573853]
JYX,[-0.3709913181225113],[-0.36996060609817505]
JYY,[-0.4898356945172957],[-0.4897812306880951]
JYZ,[-0.3218953854275173],[-0.321767657995224]
JZX,[-0.4481023679423799],[-0.446907639503479]
JZY,[0.00863258254418886],[0.008351878263056278]
JZZ,[-0.9774703257667732],[-0.9767236709594727]
