,treino,previsto
gamma1,[0.08532344272640013],[0.08532951027154922]
gamma2,[0.325643023919054],[0.3256421983242035]
gamma3,[0.34936194697036915],[0.34926676750183105]
gamma4,[0.4912179714973479],[0.49123045802116394]
JXX,[0.3600894847607672],[0.3600233793258667]
JXY,[-0.6868256663820986],[-0.6868017911911011]
JXZ,[0.826249436041292],[0.826143741607666]
JYX,[-0.13303381992039798],[-0.13293515145778656]
JYY,[0.1655117547434255],[0.16543185710906982]
JYZ,[-0.8010491699310545],[-0.801071286201477]
JZX,[-0.38565199732202915],[-0.3854691684246063]
JZY,[0.683555426225978],[0.6836059093475342]
JZZ,[-0.7514492797589896],[-0.75155109167099]
JIX,[-0.7105588947326631],[-0.7103573679924011]
JIY,[-0.02020534897708659],[-0.020141825079917908]
JIZ,[0.010200296225074235],[0.01027943380177021]
JXI,[0.9376978550041575],[0.9373864531517029]
JYI,[0.6239745196640374],[0.6238134503364563]
JZI,[0.5803349788037444],[0.5804819464683533]
