,treino,previsto
gamma1,[0.12640920672312728],[0.1302603781223297]
gamma2,[0.009410839419584538],[0.00850028544664383]
gamma3,[0.7306841520443098],[0.7186757922172546]
gamma4,[0.8428419545513766],[0.8243542909622192]
JXX,[-0.7995292644989436],[-0.7891572117805481]
JXY,[0.01785411432893702],[0.008209316991269588]
JXZ,[0.686145857826806],[0.6422677040100098]
JYX,[0.04559862152587302],[0.05777691304683685]
JYY,[0.8894015102484911],[0.8788594603538513]
JYZ,[0.7636002670045339],[0.7482336759567261]
JZX,[-0.25807865558248366],[-0.25595781207084656]
JZY,[-0.9985078045366769],[-0.9743587970733643]
JZZ,[0.5105343726506062],[0.4891684353351593]
JIX,[-0.8451564322933918],[-0.8316201567649841]
JIY,[-0.5727664210700234],[-0.5596745610237122]
JIZ,[-0.39374332579442917],[-0.3523799180984497]
JXI,[0.8004273658662282],[0.7690826058387756]
JYI,[-0.00749501549718401],[-0.029008686542510986]
JZI,[0.4404811417840462],[0.43130403757095337]
