,treino,previsto
gamma1,[0.9274756314280604],[0.9299671053886414]
gamma2,[0.8289200487784194],[0.8206472992897034]
gamma3,[0.8066523467023234],[0.7829023003578186]
gamma4,[0.8004478385429662],[0.8505061268806458]
JIX,[-0.527903820525131],[-0.4785826802253723]
JIY,[-0.7936679315385684],[-0.8229354619979858]
JIZ,[-0.20788351477863798],[-0.2801019251346588]
JXI,[-0.6900554583951795],[-0.7421085834503174]
JYI,[-0.8669698086408202],[-0.8530879020690918]
JZI,[-0.19681797102985032],[-0.1440502256155014]
JXX,[0.8359100861754378],[0.7284823060035706]
JXY,[0.600904702991617],[0.5380353331565857]
JXZ,[0.5303252050108769],[0.5081029534339905]
JYX,[-0.5561436486193647],[-0.4799956679344177]
JYY,[0.07336001634962708],[-0.033351749181747437]
JYZ,[-0.44663471311709957],[-0.512082040309906]
JZX,[-0.6546709414292622],[-0.6866600513458252]
JZY,[-0.7876334151369397],[-0.7732427716255188]
JZZ,[-0.571199134842167],[-0.6667019128799438]
