,treino,previsto
gamma1,[0.5277693445209781],[0.5255075693130493]
gamma2,[0.9678965934609308],[0.962034285068512]
gamma3,[0.9345193264078987],[0.9310257434844971]
gamma4,[0.09292144624864485],[0.09397760033607483]
JXX,[0.16746097114721215],[0.1688183844089508]
JXY,[0.8943990439534582],[0.8898005485534668]
JXZ,[-0.9356372202874645],[-0.9326686859130859]
JYX,[-0.8621126594669188],[-0.8544942736625671]
JYY,[-0.35983168136833243],[-0.3557626008987427]
JYZ,[0.6501840361127005],[0.6442382335662842]
JZX,[0.6862991754840158],[0.6843932867050171]
JZY,[-0.729217640330404],[-0.7287712097167969]
JZZ,[0.8390800400871314],[0.836020827293396]
JIX,[0.7765361529049761],[0.7726731300354004]
JIY,[-0.20001120805797412],[-0.20098158717155457]
JIZ,[0.17724036554846423],[0.1767970472574234]
JXI,[0.7195733470855228],[0.7208409905433655]
JYI,[-0.5429215932707987],[-0.5383524298667908]
JZI,[0.03143456804703959],[0.024601036682724953]
