,treino,previsto
gamma1,[0.8133552610220813],[0.829712986946106]
gamma2,[0.5073148980567306],[0.5059493184089661]
gamma3,[0.8356936602931708],[0.8065549731254578]
gamma4,[0.1828740263841231],[0.18458878993988037]
JIX,[0.598230738233454],[0.5930231213569641]
JIY,[-0.34818771187492725],[-0.34043973684310913]
JIZ,[-0.5190129698346531],[-0.5226322412490845]
JXI,[0.6451117387363627],[0.6365543603897095]
JYI,[-0.7698749260257931],[-0.7976563572883606]
JZI,[-0.047526449664778925],[-0.06304537504911423]
JXX,[0.11578945815114117],[0.1735132932662964]
JXY,[0.22266613301352445],[0.22446170449256897]
JXZ,[-0.7090570694820459],[-0.7389056086540222]
JYX,[0.2613011697101677],[0.2596224844455719]
JYY,[0.0012395531300626317],[0.07520005851984024]
JYZ,[0.7022376698246666],[0.6972591280937195]
JZX,[-0.9432975078310775],[-0.8869848251342773]
JZY,[0.9143518581561754],[0.9119755029678345]
JZZ,[-0.6546403051549412],[-0.6127710342407227]
