,treino,previsto
gamma1,[0.9238491686434372],[0.8743177652359009]
gamma2,[0.7081149807839483],[0.6437320709228516]
gamma3,[0.04844033403057124],[0.03960398957133293]
gamma4,[0.8813673855462563],[0.8837815523147583]
JIX,[0.9164187596345457],[0.7266607284545898]
JIY,[-0.7192628198472104],[-0.4773441553115845]
JIZ,[-0.9527677057223489],[-0.8936139345169067]
JXI,[0.997261307345829],[0.9392421245574951]
JYI,[-0.6314927085942939],[-0.5781024098396301]
JZI,[-0.75881587356935],[-0.6779900193214417]
JXX,[0.3028424811158388],[0.19956977665424347]
JXY,[-0.3087103248748666],[-0.37967464327812195]
JXZ,[0.7791018795916058],[0.7519095540046692]
JYX,[-0.536517020027848],[-0.5168154835700989]
JYY,[0.9189701236733989],[0.8493245840072632]
JYZ,[-0.36109632289252636],[-0.2917916774749756]
JZX,[0.20228457717799309],[0.22503027319908142]
JZY,[0.8641752086877563],[0.9914636611938477]
JZZ,[0.3705207367707548],[0.34558337926864624]
