,treino,previsto
gamma1,[0.7863044343329872],[0.7850782871246338]
gamma2,[0.9717550117964577],[0.9698681235313416]
gamma3,[0.028791618843824085],[0.02879711613059044]
gamma4,[0.9378945220576308],[0.9351406097412109]
JIX,[0.49458253244656714],[0.4927729666233063]
JIY,[-0.5944947353081806],[-0.5934370756149292]
JIZ,[-0.5896826918056928],[-0.5896727442741394]
JXI,[0.2015142521860358],[0.20122435688972473]
JYI,[-0.8864854257125787],[-0.8843879699707031]
JZI,[0.5526572011585595],[0.5508643388748169]
JXX,[0.5288222950287738],[0.5280395746231079]
JXY,[-0.9165274392042873],[-0.9148504734039307]
JXZ,[0.36678988670422896],[0.36561447381973267]
JYX,[0.005474927598498214],[0.005460185464471579]
JYY,[0.2708874110817623],[0.2697107493877411]
JYZ,[0.9074652976162696],[0.906012237071991]
JZX,[0.9735150597652436],[0.9709691405296326]
JZY,[-0.18171866659490643],[-0.18045908212661743]
JZZ,[0.6882869035295207],[0.6863240599632263]
