,treino,previsto
gamma1,[0.6356198271421528],[0.635748565196991]
gamma2,[0.3012944565249175],[0.3012881577014923]
gamma3,[0.30925941853405303],[0.3092116713523865]
gamma4,[0.49610056652766343],[0.49611255526542664]
JIX,[0.1406568462737463],[0.14049287140369415]
JIY,[0.2644659911575571],[0.26454392075538635]
JIZ,[0.634007719766547],[0.6338247060775757]
JXI,[-0.44541829110731035],[-0.44535768032073975]
JYI,[0.30371993601715563],[0.30368712544441223]
JZI,[0.7816219111185623],[0.7817307114601135]
JXX,[0.8176570464277362],[0.8175560235977173]
JXY,[-0.626974881004831],[-0.6269993782043457]
JXZ,[0.30345421888232527],[0.30370190739631653]
JYX,[0.23423455571393448],[0.23399010300636292]
JYY,[0.00678767742209474],[0.00674537755548954]
JYZ,[0.9323959303949194],[0.9321480989456177]
JZX,[0.05653244973667082],[0.056297991424798965]
JZY,[-0.10949180599742303],[-0.10929103940725327]
JZZ,[0.8871223132747139],[0.8871161937713623]
