,treino,previsto
gamma1,[0.08532344272640013],[0.08529669046401978]
gamma2,[0.325643023919054],[0.32576844096183777]
gamma3,[0.34936194697036915],[0.34927281737327576]
gamma4,[0.4912179714973479],[0.49102526903152466]
JIX,[-0.7105588947326631],[-0.7103102803230286]
JIY,[-0.02020534897708659],[-0.020137188956141472]
JIZ,[0.010200296225074235],[0.010173780843615532]
JXI,[0.9376978550041575],[0.9373031854629517]
JYI,[0.6239745196640374],[0.6237873435020447]
JZI,[0.5803349788037444],[0.5803577899932861]
JXX,[0.3600894847607672],[0.3601236641407013]
JXY,[-0.6868256663820986],[-0.686693549156189]
JXZ,[0.826249436041292],[0.8260514140129089]
JYX,[-0.13303381992039798],[-0.1330069750547409]
JYY,[0.1655117547434255],[0.16531573235988617]
JYZ,[-0.8010491699310545],[-0.8009666204452515]
JZX,[-0.38565199732202915],[-0.3855161964893341]
JZY,[0.683555426225978],[0.683517336845398]
JZZ,[-0.7514492797589896],[-0.7514870166778564]
