,treino,previsto
gamma1,[0.9274756314280604],[0.9235743284225464]
gamma2,[0.8289200487784194],[0.8236382007598877]
gamma3,[0.8066523467023234],[0.8025407791137695]
gamma4,[0.8004478385429662],[0.7938804030418396]
JXX,[0.8359100861754378],[0.8298364281654358]
JXY,[0.600904702991617],[0.5959625244140625]
JXZ,[0.5303252050108769],[0.5302465558052063]
JYX,[-0.5561436486193647],[-0.5525901317596436]
JYY,[0.07336001634962708],[0.07440831512212753]
JYZ,[-0.44663471311709957],[-0.4424382150173187]
JZX,[-0.6546709414292622],[-0.6475479602813721]
JZY,[-0.7876334151369397],[-0.7782285213470459]
JZZ,[-0.571199134842167],[-0.5671987533569336]
JIX,[-0.527903820525131],[-0.5222234725952148]
JIY,[-0.7936679315385684],[-0.7847784161567688]
JIZ,[-0.20788351477863798],[-0.2011653333902359]
JXI,[-0.6900554583951795],[-0.6862244606018066]
JYI,[-0.8669698086408202],[-0.857121467590332]
JZI,[-0.19681797102985032],[-0.18783634901046753]
