,treino,previsto
gamma1,[0.9009141618624731],[0.9008253216743469]
gamma2,[0.22983153776309395],[0.229668527841568]
gamma3,[0.44584221367087673],[0.4457467496395111]
gamma4,[0.16676022890484743],[0.16681522130966187]
JXX,[-0.6216283712709287],[-0.6214765906333923]
JXY,[-0.3820884662461579],[-0.3819592595100403]
JXZ,[0.6372988369628543],[0.6367889046669006]
JYX,[-0.8907656012382117],[-0.8903272747993469]
JYY,[-0.692922154771433],[-0.6927764415740967]
JYZ,[-0.397379389990171],[-0.3971068859100342]
JZX,[0.6231667131509544],[0.6230404376983643]
JZY,[-0.04911682328475431],[-0.049546122550964355]
JZZ,[0.25230496685491355],[0.25236186385154724]
JIX,[-0.007687660399174678],[-0.007693734485656023]
JIY,[0.7135280737268923],[0.7133073210716248]
JIZ,[-0.8226115535480942],[-0.8220874071121216]
JXI,[-0.24315592595339663],[-0.2430480271577835]
JYI,[-0.901677355883151],[-0.9012309908866882]
JZI,[0.29958585220893297],[0.2988797128200531]
