,treino,previsto
gamma1,[0.9963436915955056],[0.9957602620124817]
gamma2,[0.0931113892655685],[0.0932665467262268]
gamma3,[0.02036645837312856],[0.02024836651980877]
gamma4,[0.9398019156431335],[0.9384000897407532]
JXX,[-0.5363952858520995],[-0.5358863472938538]
JXY,[0.5151849707900231],[0.5150389671325684]
JXZ,[-0.7051975580794432],[-0.7047425508499146]
JYX,[0.4813103978800122],[0.48133787512779236]
JYY,[0.3243333110305264],[0.3236081600189209]
JYZ,[-0.7268429513101398],[-0.7259626984596252]
JZX,[0.07132349509557745],[0.0712241530418396]
JZY,[-0.10449814012543279],[-0.10494409501552582]
JZZ,[-0.17485983364389868],[-0.17504507303237915]
JIX,[-0.9754435052040491],[-0.9752345085144043]
JIY,[-0.7752022778395284],[-0.7740226984024048]
JIZ,[-0.21432527689851488],[-0.21025052666664124]
JXI,[0.3677285469065339],[0.3673945665359497]
JYI,[-0.7226181335707385],[-0.7223585247993469]
JZI,[-0.7751128742812254],[-0.7745002508163452]
