,treino,previsto
gamma1,[0.16722420906574653],[0.167215958237648]
gamma2,[0.7281792514390089],[0.7278275489807129]
gamma3,[0.45794494925975726],[0.45792150497436523]
gamma4,[0.5049149694368028],[0.5048586130142212]
JXX,[0.12087053202375708],[0.11961894482374191]
JXY,[0.48856793143996136],[0.4886404871940613]
JXZ,[0.8530443734443238],[0.8517593741416931]
JYX,[-0.010164243217845925],[-0.011059083975851536]
JYY,[-0.06292454119659796],[-0.06364941596984863]
JYZ,[-0.7440855515429825],[-0.7439985275268555]
JZX,[0.5685450839408246],[0.5674576759338379]
JZY,[-0.8610006166330297],[-0.8613895177841187]
JZZ,[-0.27322762119529287],[-0.2742793560028076]
JIX,[-0.8583821458818548],[-0.8581077456474304]
JIY,[-0.1308244925173181],[-0.12955933809280396]
JIZ,[-0.5075004579580764],[-0.5060644149780273]
JXI,[-0.10862841764031073],[-0.10988736152648926]
JYI,[-0.48782436581795374],[-0.487483412027359]
JZI,[0.7229725984230293],[0.7231091856956482]
