,treino,previsto
gamma1,[0.5765919646489391],[0.5392054319381714]
gamma2,[0.9810562099841368],[0.9352132678031921]
gamma3,[0.48333826247680256],[0.40911152958869934]
gamma4,[0.31783677819012823],[0.27309098839759827]
JIX,[-0.25881137975062707],[-0.3361082971096039]
JIY,[0.8152502726521875],[0.8517708778381348]
JIZ,[-0.2079467635711556],[-0.33253464102745056]
JXI,[-0.587893141865695],[-0.6335635185241699]
JYI,[0.6355952820309936],[0.7264803647994995]
JZI,[0.5175681866126696],[0.6619759798049927]
JXX,[0.3965657038489854],[0.2240174263715744]
JXY,[-0.95637294402159],[-0.8798690438270569]
JXZ,[-0.18553914661270632],[-0.28568580746650696]
JYX,[-0.3709913181225113],[-0.3750896751880646]
JYY,[-0.4898356945172957],[-0.5265097618103027]
JYZ,[-0.3218953854275173],[-0.3275875449180603]
JZX,[-0.4481023679423799],[-0.5541660785675049]
JZY,[0.00863258254418886],[0.07039204239845276]
JZZ,[-0.9774703257667732],[-1.142113208770752]
