,treino,previsto
gamma1,[0.465937574267109],[0.4656062722206116]
gamma2,[0.4306967863428379],[0.4301495850086212]
gamma3,[0.005389255905331569],[0.005396382417529821]
gamma4,[0.5624015709181892],[0.5615237355232239]
JIX,[-0.6008225872917998],[-0.6001108288764954]
JIY,[0.23010520368993959],[0.2301393449306488]
JIZ,[-0.7857793521751026],[-0.7843561172485352]
JXI,[0.8103557816972058],[0.8097907900810242]
JYI,[-0.6158465411883403],[-0.6152742505073547]
JZI,[-0.07755771611098128],[-0.07782214879989624]
JXX,[0.5424739695589225],[0.5416691899299622]
JXY,[0.8158004931533465],[0.8150368332862854]
JXZ,[0.16443652246127072],[0.1641404628753662]
JYX,[0.3624441530787714],[0.36175402998924255]
JYY,[0.07276205494110943],[0.07254979759454727]
JYZ,[0.692585565702907],[0.6921191215515137]
JZX,[-0.5508338991250497],[-0.5495724081993103]
JZY,[0.36813535669462083],[0.3678734302520752]
JZZ,[0.2025907571809149],[0.20261654257774353]
