,treino,previsto
gamma1,[0.46996047909566496],[0.44940775632858276]
gamma2,[0.07344097236025571],[0.04153411090373993]
gamma3,[0.5535311897079374],[0.4799158573150635]
gamma4,[0.37664963051624745],[0.3743472397327423]
JIX,[0.16151432986791336],[0.28726473450660706]
JIY,[-0.5885520020378399],[-0.36103251576423645]
JIZ,[0.28393873546227],[-0.3204348385334015]
JXI,[0.8929708779032515],[2.029320478439331]
JYI,[-0.9175870687900451],[-0.8579888939857483]
JZI,[-0.10120076827109403],[0.11852353066205978]
JXX,[-0.2931088962646198],[-0.6245108246803284]
JXY,[-0.4241611986546143],[-0.7780010104179382]
JXZ,[0.7538488993092554],[1.624292016029358]
JYX,[0.933461896331194],[1.100429892539978]
JYY,[0.6077893468042093],[0.5047414302825928]
JYZ,[-0.1619387971769919],[-0.15881814062595367]
JZX,[0.7436744955183132],[0.6625149846076965]
JZY,[-0.79078137856082],[-0.8999202847480774]
JZZ,[-0.020704221524552313],[0.3934157192707062]
