,treino,previsto
gamma1,[0.5449414806032167],[0.5448439717292786]
gamma2,[0.2204406220406967],[0.2205798178911209]
gamma3,[0.5892656838759087],[0.589036762714386]
gamma4,[0.8094304566778266],[0.8088886737823486]
JIX,[0.2788535969157675],[0.27873694896698]
JIY,[-0.9499784895546661],[-0.9495531320571899]
JIZ,[-0.4499413632617615],[-0.45013242959976196]
JXI,[-0.5535785237023545],[-0.5534395575523376]
JYI,[0.4729424283280248],[0.4727518558502197]
JZI,[0.3533989748458226],[0.3531942665576935]
JXX,[0.7843591354096908],[0.7838219404220581]
JXY,[-0.8261223347411677],[-0.8257936835289001]
JXZ,[-0.15615636062945915],[-0.15593165159225464]
JYX,[-0.9404055611238593],[-0.9398475289344788]
JYY,[-0.5627240503927933],[-0.562768816947937]
JYZ,[0.010710576206724776],[0.010483188554644585]
JZX,[-0.9469280606322728],[-0.9465426802635193]
JZY,[-0.602324698626703],[-0.6020398736000061]
JZZ,[0.2997688755590464],[0.2996101975440979]
