,treino,previsto
gamma1,[0.2356150800222051],[0.23553554713726044]
gamma2,[0.17464896550344733],[0.1745409220457077]
gamma3,[0.4244121561757058],[0.4241895079612732]
gamma4,[0.9777111756227775],[0.9774864912033081]
JXX,[-0.9317073426318694],[-0.9312077760696411]
JXY,[-0.7054176645697114],[-0.7050884366035461]
JXZ,[0.3028950750933861],[0.30280086398124695]
JYX,[0.5443779477967157],[0.5442144274711609]
JYY,[-0.6226038497325039],[-0.6223161220550537]
JYZ,[0.3931749682300858],[0.3932093679904938]
JZX,[-0.24234069920584478],[-0.24201785027980804]
JZY,[0.09185539200009729],[0.09175200015306473]
JZZ,[0.6680002796644271],[0.6677831411361694]
JIX,[0.6289562908956208],[0.628669023513794]
JIY,[-0.8079541131822325],[-0.8077051043510437]
JIZ,[0.8487886289478179],[0.8482169508934021]
JXI,[0.46084424662008483],[0.4603724777698517]
JYI,[-0.4853199609607668],[-0.4851361811161041]
JZI,[-0.14503240733877742],[-0.14516784250736237]
