,treino,previsto
gamma1,[0.22329304317795007],[0.22317487001419067]
gamma2,[0.6127976930466994],[0.6124765276908875]
gamma3,[0.5280491597094294],[0.5280635356903076]
gamma4,[0.14082943228357703],[0.14078818261623383]
JXX,[0.2160727927839059],[0.21612291038036346]
JXY,[-0.6598174185959966],[-0.6597162485122681]
JXZ,[-0.31086587417068134],[-0.31091293692588806]
JYX,[-0.4660733683391636],[-0.46567821502685547]
JYY,[-0.34104270306109696],[-0.3411194980144501]
JYZ,[0.4531936542370709],[0.4527314007282257]
JZX,[-0.05389867737286291],[-0.0539933480322361]
JZY,[0.9255837762933885],[0.9259248971939087]
JZZ,[0.16568282843738324],[0.1657385528087616]
JIX,[0.2789473894406407],[0.27900397777557373]
JIY,[-0.14195803173618882],[-0.14200295507907867]
JIZ,[0.44859764131257807],[0.448413610458374]
JXI,[-0.8675370608806985],[-0.8674677610397339]
JYI,[0.39572582339265283],[0.3955968916416168]
JZI,[-0.25013652378796336],[-0.2501487135887146]
