,treino,previsto
gamma1,[0.3642906472729208],[0.363911896944046]
gamma2,[0.9552362077987966],[0.9544283747673035]
gamma3,[0.01127596271534248],[0.01115033682435751]
gamma4,[0.7216819040125406],[0.7212527990341187]
JIX,[0.09738921128764444],[0.09771573543548584]
JIY,[0.5010819007713414],[0.5008459687232971]
JIZ,[0.49461345881920815],[0.49435746669769287]
JXI,[0.7300902479000198],[0.7293948531150818]
JYI,[-0.42818641019276615],[-0.427802175283432]
JZI,[0.9311449267290317],[0.9303819537162781]
JXX,[0.13348005804138263],[0.13308028876781464]
JXY,[0.4947781939171796],[0.4944140315055847]
JXZ,[0.5097966322719836],[0.5090792179107666]
JYX,[0.8583989113564305],[0.8575723171234131]
JYY,[-0.45177555601451247],[-0.4511091113090515]
JYZ,[-0.2667563735632268],[-0.266733855009079]
JZX,[0.434689013949763],[0.4346266984939575]
JZY,[0.1705933202916765],[0.17023682594299316]
JZZ,[0.5007357462750803],[0.5013675093650818]
