,treino,previsto
gamma1,[0.3642906472729208],[0.33606964349746704]
gamma2,[0.9552362077987966],[0.7721843719482422]
gamma3,[0.01127596271534248],[0.0005719613982364535]
gamma4,[0.7216819040125406],[0.6501068472862244]
JIX,[0.09738921128764444],[0.3403231203556061]
JIY,[0.5010819007713414],[0.7146053910255432]
JIZ,[0.49461345881920815],[0.3042868375778198]
JXI,[0.7300902479000198],[0.8106393814086914]
JYI,[-0.42818641019276615],[-0.1803000420331955]
JZI,[0.9311449267290317],[0.27393946051597595]
JXX,[0.13348005804138263],[-0.01488912757486105]
JXY,[0.4947781939171796],[0.6381269097328186]
JXZ,[0.5097966322719836],[0.40860575437545776]
JYX,[0.8583989113564305],[0.6161401867866516]
JYY,[-0.45177555601451247],[-0.3136568069458008]
JYZ,[-0.2667563735632268],[-0.10323633253574371]
JZX,[0.434689013949763],[0.6825061440467834]
JZY,[0.1705933202916765],[0.22772954404354095]
JZZ,[0.5007357462750803],[0.30340781807899475]
