,treino,previsto
gamma1,[0.7215400323407826],[0.7212725281715393]
gamma2,[0.22876222127045265],[0.22870026528835297]
gamma3,[0.9452706955539223],[0.944832444190979]
gamma4,[0.9014274576114836],[0.9011217355728149]
JXX,[0.3031859454455259],[0.3029085695743561]
JXY,[0.5774467022710263],[0.577193558216095]
JXZ,[0.5275492379532281],[-0.811458945274353]
JYX,[-0.4898619485211566],[-0.9428219199180603]
JYY,[-0.009129825816118098],[0.6709348559379578]
JYZ,[-0.10101787042252375],[-0.13457362353801727]
JZX,[0.3031859454455259],[0.5243657231330872]
JZY,[0.5774467022710263],[-0.9953915476799011]
JZZ,[-0.8122808264515302],[-0.10948120057582855]
JIX,[-0.7312715117751976],[-0.7311962246894836]
JIY,[0.6948674738744653],[0.6949416995048523]
JIZ,[0.5275492379532281],[0.5274106860160828]
JXI,[-0.4898619485211566],[-0.48959869146347046]
JYI,[-0.009129825816118098],[-0.00909631047397852]
JZI,[-0.10101787042252375],[-0.10079885274171829]
