,treino,previsto
gamma1,[0.9963436915955056],[1.1682569980621338]
gamma2,[0.0931113892655685],[0.1169486939907074]
gamma3,[0.02036645837312856],[0.02197679877281189]
gamma4,[0.9398019156431335],[1.0033679008483887]
JXX,[-0.5363952858520995],[-0.48025643825531006]
JXY,[0.5151849707900231],[0.7941009998321533]
JXZ,[-0.7051975580794432],[-0.8681175708770752]
JYX,[0.4813103978800122],[0.2584663927555084]
JYY,[0.3243333110305264],[0.48182836174964905]
JYZ,[-0.7268429513101398],[0.29282835125923157]
JZX,[0.07132349509557745],[0.18609853088855743]
JZY,[-0.10449814012543279],[-0.019516002386808395]
JZZ,[-0.17485983364389868],[-0.2894979417324066]
JIX,[-0.9754435052040491],[-0.8504610061645508]
JIY,[-0.7752022778395284],[-1.1137640476226807]
JIZ,[-0.21432527689851488],[-0.46143093705177307]
JXI,[0.3677285469065339],[-0.26511120796203613]
JYI,[-0.7226181335707385],[-0.7279815077781677]
JZI,[-0.7751128742812254],[0.357625275850296]
