,treino,previsto
gamma1,[0.9274756314280604],[0.9261403679847717]
gamma2,[0.8289200487784194],[0.8270875811576843]
gamma3,[0.8066523467023234],[0.805931568145752]
gamma4,[0.8004478385429662],[0.7994382977485657]
JXX,[-0.527903820525131],[0.8339484930038452]
JXY,[-0.7936679315385684],[0.5988890528678894]
JXZ,[-0.20788351477863798],[0.5296680331230164]
JYX,[-0.6900554583951795],[-0.5544002652168274]
JYY,[-0.8669698086408202],[0.07252691686153412]
JYZ,[-0.19681797102985032],[-0.4456931948661804]
JZX,[0.8359100861754378],[-0.6539306640625]
JZY,[0.600904702991617],[-0.7858440279960632]
JZZ,[0.5303252050108769],[-0.5706406831741333]
JIX,,[-0.526707649230957]
JIY,,[-0.7921136021614075]
JIZ,,[-0.20633389055728912]
JXI,,[-0.6892436146736145]
JYI,,[-0.8637781143188477]
JZI,,[-0.19441789388656616]
