,treino,previsto
gamma1,[0.23418295948970536],[0.24302808940410614]
gamma2,[0.01999130622418077],[0.02636728622019291]
gamma3,[0.2667674610031978],[0.23471996188163757]
gamma4,[0.40766386296095714],[0.39879313111305237]
JIX,[-0.5465882812379024],[-0.5433143377304077]
JIY,[0.9245900716687656],[0.8515077233314514]
JIZ,[-0.7473382026982809],[-0.8080560564994812]
JXI,[0.4096338457432158],[0.4148143231868744]
JYI,[-0.8296294638984947],[-0.8185340762138367]
JZI,[-0.5051180301418299],[-0.5430811643600464]
JXX,[0.9982570783251581],[0.9841544032096863]
JXY,[-0.5812047362221744],[-0.5200138688087463]
JXZ,[0.283736870144214],[0.32170090079307556]
JYX,[-0.0817324744552066],[-0.1473972052335739]
JYY,[-0.09373513772371433],[-0.08588313311338425]
JYZ,[-0.01003461222164459],[-0.03418976068496704]
JZX,[-0.6155383155146357],[-0.5887358784675598]
JZY,[0.6610425472659434],[0.643702507019043]
JZZ,[-0.8208687531188208],[-0.8171822428703308]
