,treino,previsto
gamma1,[0.1692370701348863],[0.16543808579444885]
gamma2,[0.3602371232890349],[0.35164007544517517]
gamma3,[0.44091632364843825],[0.428114116191864]
gamma4,[0.2288147816548517],[0.2190011888742447]
JXX,[0.46768034181955564],[0.4529303312301636]
JXY,[0.45606486545824554],[0.4473942220211029]
JXZ,[0.7163732339305475],[0.6686983704566956]
JYX,[-0.9264151318174876],[-0.895278811454773]
JYY,[-0.661415621972901],[-0.6340831518173218]
JYZ,[0.9939517430031608],[0.9480037689208984]
JZX,[0.4936040808612847],[0.4695768654346466]
JZY,[-0.47800393580086764],[-0.47339197993278503]
JZZ,[0.48488572323438395],[0.4809648096561432]
JIX,[0.23428295333990445],[0.22356577217578888]
JIY,[0.7802771064051002],[0.7540442943572998]
JIZ,[-0.0870255604078809],[-0.08410218358039856]
JXI,[0.42280951861583915],[0.3845822215080261]
JYI,[0.8739626067564656],[0.8399738073348999]
JZI,[0.041119655381228304],[0.00710706040263176]
