,treino,previsto
gamma1,[0.5692400158763194],[0.5693054795265198]
gamma2,[0.20163093417246258],[0.20159685611724854]
gamma3,[0.0707877197891501],[0.07076097279787064]
gamma4,[0.2025520288489131],[0.20244669914245605]
JIX,[0.3542516536005407],[0.35388344526290894]
JIY,[0.5698227121742216],[0.5696442723274231]
JIZ,[0.04093231440616307],[0.040757983922958374]
JXI,[0.022983404986520295],[0.022870292887091637]
JYI,[-0.21293067414807032],[-0.21291504800319672]
JZI,[0.993633874195798],[0.9930630922317505]
JXX,[-0.42127010845085855],[-0.42117515206336975]
JXY,[-0.7034804136306108],[-0.7033569812774658]
JXZ,[-0.47784285086888345],[-0.4777289628982544]
JYX,[-0.479125612797342],[-0.4790233075618744]
JYY,[-0.34526597011077853],[-0.34526383876800537]
JYZ,[-0.4641783113105735],[-0.46398958563804626]
JZX,[-0.7847121242687085],[-0.7842879891395569]
JZY,[-0.3490005150854374],[-0.348727822303772]
JZZ,[-0.37786985899715697],[-0.3779473602771759]
