,treino,previsto
gamma1,[0.7905476817951573],[0.7902199625968933]
gamma2,[0.1667763675050825],[0.16676118969917297]
gamma3,[0.30614199209589266],[0.30600589513778687]
gamma4,[0.6286784916754126],[0.6286937594413757]
JXX,[0.7935051924165137],[0.7932381629943848]
JXY,[0.5848239797390551],[0.584215521812439]
JXZ,[0.7192273898749051],[0.7186836004257202]
JYX,[0.33162747111383184],[0.33139991760253906]
JYY,[-0.6290803677731216],[-0.6290571093559265]
JYZ,[-0.22014295985639176],[-0.22014476358890533]
JZX,[-0.5211412662436052],[-0.5204706788063049]
JZY,[0.5862575754447799],[0.5860922336578369]
JZZ,[-0.9816317794849116],[-0.9809390306472778]
JIX,[-0.3843864905324452],[-0.38406381011009216]
JIY,[0.15591575435007843],[0.15607453882694244]
JIZ,[-0.4687639291636485],[-0.4682520031929016]
JXI,[0.6157921028659785],[0.6151726245880127]
JYI,[-0.0655655579974792],[-0.06576836854219437]
JZI,[-0.3349603865251771],[-0.33445093035697937]
