,treino,previsto
gamma1,[0.6084021478742864],[0.6082969903945923]
gamma2,[0.014432392962091867],[0.014449579641222954]
gamma3,[0.2758368539391567],[0.2758983373641968]
gamma4,[0.14671032194011457],[0.14669585227966309]
JIX,[-0.48198301656905285],[-0.48193326592445374]
JIY,[0.37051598592907387],[0.37036991119384766]
JIZ,[0.36816383603222147],[0.36808985471725464]
JXI,[0.6986723227798604],[0.6985804438591003]
JYI,[-0.6285516522525292],[-0.6282384395599365]
JZI,[-0.5388827820690638],[-0.5387610197067261]
JXX,[-0.7056801636631644],[-0.7054502964019775]
JXY,[-0.5496741288757747],[-0.5496636033058167]
JXZ,[0.4680472044255459],[0.4680785536766052]
JYX,[-0.7395739544804862],[-0.7394813895225525]
JYY,[0.06262950369403653],[0.06251899152994156]
JYZ,[-0.5721849390165186],[-0.5720952153205872]
JZX,[-0.41068649247327493],[-0.4106326997280121]
JZY,[-0.13683934321557478],[-0.1370384395122528]
JZZ,[0.6753130210065963],[0.6751635670661926]
