,treino,previsto
gamma1,[0.7215400323407826],[0.7211570739746094]
gamma2,[0.22876222127045265],[0.22914958000183105]
gamma3,[0.9452706955539223],[0.9442003965377808]
gamma4,[0.9014274576114836],[0.9003326892852783]
JXX,[0.3031859454455259],[0.3026100695133209]
JXY,[0.5774467022710263],[0.5772964954376221]
JXZ,[0.5275492379532281],[-0.8112785220146179]
JYX,[-0.4898619485211566],[-0.9426131248474121]
JYY,[-0.009129825816118098],[0.670778214931488]
JYZ,[-0.10101787042252375],[-0.1343044936656952]
JZX,[0.3031859454455259],[0.5238950848579407]
JZY,[0.5774467022710263],[-0.9945306181907654]
JZZ,[-0.8122808264515302],[-0.10880447924137115]
JIX,[-0.7312715117751976],[-0.7305275201797485]
JIY,[0.6948674738744653],[0.6947888135910034]
JIZ,[0.5275492379532281],[0.527765154838562]
JXI,[-0.4898619485211566],[-0.4894666075706482]
JYI,[-0.009129825816118098],[-0.00894186832010746]
JZI,[-0.10101787042252375],[-0.10033408552408218]
