,treino,previsto
gamma1,[0.7911525137028831],[0.7911381721496582]
gamma2,[0.007468944436742619],[0.007388941943645477]
gamma3,[0.3833047283684954],[0.383533239364624]
gamma4,[0.30461586515781447],[0.30455926060676575]
JXX,[0.35697982544055074],[0.3566913902759552]
JXY,[-0.8706931801415108],[-0.8705551624298096]
JXZ,[-0.0059663070718503075],[-0.005982697010040283]
JYX,[-0.6081501633286799],[-0.6081146001815796]
JYY,[-0.930926402572763],[-0.9306980967521667]
JYZ,[0.9592415959706198],[0.9591864347457886]
JZX,[0.40975020468332324],[0.41002362966537476]
JZY,[-0.27806031697958034],[-0.2779163420200348]
JZZ,[0.5519991186261384],[0.5521717667579651]
JIX,[-0.2872035864745557],[-0.2868904769420624]
JIY,[0.6623205548983861],[0.6620362997055054]
JIZ,[-0.2952427056704183],[-0.29500624537467957]
JXI,[-0.8825503740913454],[-0.8823761343955994]
JYI,[-0.05333894071130718],[-0.053440406918525696]
JZI,[0.4563627662832759],[0.4562760293483734]
