,treino,previsto
gamma1,[0.2356150800222051],[0.29290786385536194]
gamma2,[0.17464896550344733],[0.18887005746364594]
gamma3,[0.4244121561757058],[0.39688608050346375]
gamma4,[0.9777111756227775],[0.8767607808113098]
JIX,[0.6289562908956208],[0.6929070353507996]
JIY,[-0.8079541131822325],[-0.6876789927482605]
JIZ,[0.8487886289478179],[0.8500575423240662]
JXI,[0.46084424662008483],[0.39750611782073975]
JYI,[-0.4853199609607668],[-0.6232523322105408]
JZI,[-0.14503240733877742],[-0.17569226026535034]
JXX,[-0.9317073426318694],[-0.9574973583221436]
JXY,[-0.7054176645697114],[-0.6874354481697083]
JXZ,[0.3028950750933861],[0.35022467374801636]
JYX,[0.5443779477967157],[0.4601708948612213]
JYY,[-0.6226038497325039],[-0.5108665227890015]
JYZ,[0.3931749682300858],[0.3173294961452484]
JZX,[-0.24234069920584478],[-0.14588630199432373]
JZY,[0.09185539200009729],[-0.002747336868196726]
JZZ,[0.6680002796644271],[0.8384275436401367]
