,treino,previsto
gamma1,[0.11290250837191795],[0.11286357045173645]
gamma2,[0.5283496285730391],[0.5281201601028442]
gamma3,[0.8586548576898659],[0.8583627939224243]
gamma4,[0.7976692295510386],[0.7973265647888184]
JXX,[-0.3221938636021444],[-0.3220379054546356]
JXY,[0.2789912288854657],[0.27893128991127014]
JXZ,[0.8000753853551041],[0.7999156713485718]
JYX,[-0.8560194986251837],[-0.8555735349655151]
JYY,[0.12183085780051806],[0.12176156789064407]
JYZ,[-0.4719160020823525],[-0.4718180298805237]
JZX,[0.31134434749686246],[0.31115421652793884]
JZY,[0.24676066182700374],[0.246649369597435]
JZZ,[-0.9085213503711735],[-0.9082204103469849]
JIX,[-0.170512001382642],[-0.1703961193561554]
JIY,[-0.424599654760373],[-0.42444467544555664]
JIZ,[0.6894246819607532],[0.6891230344772339]
JXI,[-0.11245795401256231],[-0.11236782371997833]
JYI,[0.05745311741676429],[0.05724756792187691]
JZI,[0.10251839349884273],[0.10252901166677475]
