,treino,previsto
gamma1,[0.7976834640931965],[0.7971990704536438]
gamma2,[0.6715515831338204],[0.6712356805801392]
gamma3,[0.04510972210455566],[0.04509121924638748]
gamma4,[0.4658771443546851],[0.46543675661087036]
JXX,[0.9040597871742617],[0.9029213786125183]
JXY,[-0.14288133986122675],[-0.1419224590063095]
JXZ,[0.6680513959234107],[0.6678240299224854]
JYX,[0.9200527003028165],[0.9200164079666138]
JYY,[-0.9591939086411334],[-0.9584643840789795]
JYZ,[-0.9739188441020281],[-0.9727492928504944]
JZX,[-0.12798590426185763],[-0.12845799326896667]
JZY,[0.9198433596040032],[0.9185965061187744]
JZZ,[-0.09101376905350467],[-0.0899902954697609]
JIX,[0.09360310707326613],[0.09386546164751053]
JIY,[-0.751762199047689],[-0.7508873343467712]
JIZ,[-0.439812774919055],[-0.43948566913604736]
JXI,[-0.13859556840738407],[-0.13803145289421082]
JYI,[-0.9662104295599947],[-0.9658635854721069]
JZI,[-0.0036095623537208965],[-0.004980349447578192]
