,treino,previsto
gamma1,[0.041785415602753395],[0.04970260336995125]
gamma2,[0.7335413506775065],[0.7537847757339478]
gamma3,[0.1060683270342535],[0.12568959593772888]
gamma4,[0.3424554918369298],[0.31762799620628357]
JIX,[0.4833378712291465],[0.5443664789199829]
JIY,[0.881607766294431],[1.0000191926956177]
JIZ,[0.49480679370832537],[0.3727426528930664]
JXI,[0.8162851259228743],[0.7557638883590698]
JYI,[-0.7780454366399887],[-0.783164381980896]
JZI,[0.15954636399993594],[0.19682583212852478]
JXX,[-0.1362653751785774],[-0.14897936582565308]
JXY,[-0.4690148425097873],[-0.4944285452365875]
JXZ,[0.7208183359380034],[0.7850995063781738]
JYX,[-0.34119700732639613],[-0.36735954880714417]
JYY,[0.9473411821310671],[0.9600595235824585]
JYZ,[-0.2774932061648101],[-0.22057493031024933]
JZX,[0.10724944842999884],[0.14700199663639069]
JZY,[0.5484521505152973],[0.42495906352996826]
JZZ,[0.5634961891752752],[0.6013001799583435]
