,treino,previsto
gamma1,[0.42217723868822266],[0.4221521019935608]
gamma2,[0.752277576156766],[0.7518445253372192]
gamma3,[0.8673128365846117],[0.8670411109924316]
gamma4,[0.5133662267065129],[0.5134943127632141]
JIX,[-0.5802975109269655],[-0.5803232192993164]
JIY,[-0.2292041774699194],[-0.22865213453769684]
JIZ,[-0.6098793712177752],[-0.6094721555709839]
JXI,[-0.208798665868833],[-0.20835290849208832]
JYI,[0.12536156185456337],[0.12556634843349457]
JZI,[0.29162154792135575],[0.2906399071216583]
JXX,[-0.49062788968221094],[-0.48967844247817993]
JXY,[-0.28781508340846984],[-0.2877407968044281]
JXZ,[-0.6434039479658533],[-0.6435630321502686]
JYX,[0.6293799732194609],[0.6290317177772522]
JYY,[-0.4119906324923841],[-0.41134923696517944]
JYZ,[0.7655460513744845],[0.7649938464164734]
JZX,[-0.852570647504473],[-0.852376401424408]
JZY,[-0.9827666564589634],[-0.9820379018783569]
JZZ,[-0.152297208490475],[-0.15147404372692108]
