,treino,previsto
gamma1,[0.7698919366101026],[0.7693549990653992]
gamma2,[0.36651497477003436],[0.3664224445819855]
gamma3,[0.4716822638085333],[0.47154971957206726]
gamma4,[0.3260282668383443],[0.3258448839187622]
JIX,[0.1623042650091293],[0.16198305785655975]
JIY,[-0.6104910089317266],[-0.6102713346481323]
JIZ,[0.9305022141222223],[0.9301112294197083]
JXI,[0.8479528033535886],[0.8477809429168701]
JYI,[-0.06572264360605207],[-0.06498211622238159]
JZI,[0.3269412890601211],[0.3259102702140808]
JXX,[-0.5709540605240639],[-0.5703626871109009]
JXY,[-0.5566075009475187],[-0.556111216545105]
JXZ,[-0.4229551332374877],[-0.42282533645629883]
JYX,[0.384845491990635],[0.3844115436077118]
JYY,[-0.5752464632833378],[-0.5750688910484314]
JYZ,[0.9422119027075473],[0.941577136516571]
JZX,[-0.8592890313976715],[-0.8588721752166748]
JZY,[-0.6134267425378179],[-0.6129154562950134]
JZZ,[-0.8222728603301683],[-0.821886420249939]
