,treino,previsto
gamma1,[0.9009141618624731],[0.900846004486084]
gamma2,[0.22983153776309395],[0.22977596521377563]
gamma3,[0.44584221367087673],[0.44583117961883545]
gamma4,[0.16676022890484743],[0.16684706509113312]
JXX,[-0.6216283712709287],[-0.6217691898345947]
JXY,[-0.3820884662461579],[-0.38198962807655334]
JXZ,[0.6372988369628543],[0.6370126605033875]
JYX,[-0.8907656012382117],[-0.8906780481338501]
JYY,[-0.692922154771433],[-0.6928154826164246]
JYZ,[-0.397379389990171],[-0.397305428981781]
JZX,[0.6231667131509544],[0.6230275630950928]
JZY,[-0.04911682328475431],[-0.04968274012207985]
JZZ,[0.25230496685491355],[0.2520923912525177]
JIX,[-0.007687660399174678],[-0.007729704491794109]
JIY,[0.7135280737268923],[0.7135728001594543]
JIZ,[-0.8226115535480942],[-0.8223319053649902]
JXI,[-0.24315592595339663],[-0.24334490299224854]
JYI,[-0.901677355883151],[-0.9014961123466492]
JZI,[0.29958585220893297],[0.2992216646671295]
