,treino,previsto
gamma1,[0.22860972534891622],[0.2285059243440628]
gamma2,[0.8578370973942192],[0.8573495149612427]
gamma3,[0.8745326053736207],[0.8742331266403198]
gamma4,[0.7976159923774808],[0.7970004677772522]
JXX,[0.7589825362693423],[0.7588480710983276]
JXY,[0.3627013288028291],[0.3624655306339264]
JXZ,[0.7146847649630497],[0.7143569588661194]
JYX,[0.9996324683322388],[0.9992732405662537]
JYY,[-0.5205696356724228],[-0.5204626321792603]
JYZ,[-0.3238444854866003],[-0.3237127959728241]
JZX,[0.41638866597025537],[0.4162527322769165]
JZY,[-0.4388366283137255],[-0.4386960566043854]
JZZ,[-0.4733714857050786],[-0.4732379615306854]
JIX,[0.9304842831042459],[0.9299814105033875]
JIY,[-0.9766906124157178],[-0.9764402508735657]
JIZ,[0.4719832395937509],[0.47217050194740295]
JXI,[-0.6839745504705037],[-0.6833981275558472]
JYI,[0.9726789033256467],[0.9724900126457214]
JZI,[-0.9662386915840475],[-0.9657794833183289]
