,treino,previsto
gamma1,[0.9274756314280604],[0.9263381361961365]
gamma2,[0.8289200487784194],[0.8271878361701965]
gamma3,[0.8066523467023234],[0.8056118488311768]
gamma4,[0.8004478385429662],[0.7995564341545105]
JXX,[0.8359100861754378],[0.8343812823295593]
JXY,[0.600904702991617],[0.599202036857605]
JXZ,[0.5303252050108769],[0.5300213098526001]
JYX,[-0.5561436486193647],[-0.5548749566078186]
JYY,[0.07336001634962708],[0.07284031808376312]
JYZ,[-0.44663471311709957],[-0.44545602798461914]
JZX,[-0.6546709414292622],[-0.6535587906837463]
JZY,[-0.7876334151369397],[-0.7857648730278015]
JZZ,[-0.571199134842167],[-0.5705356597900391]
JIX,[-0.527903820525131],[-0.5268751978874207]
JIY,[-0.7936679315385684],[-0.7919822335243225]
JIZ,[-0.20788351477863798],[-0.2067994922399521]
JXI,[-0.6900554583951795],[-0.6893081068992615]
JYI,[-0.8669698086408202],[-0.8635596036911011]
JZI,[-0.19681797102985032],[-0.19414278864860535]
