,treino,previsto
gamma1,[0.8419027314789557],[0.8272045254707336]
gamma2,[0.5995547289462685],[0.5864579677581787]
gamma3,[0.9174626648558603],[0.9034751057624817]
gamma4,[0.9721691074362717],[0.952507495880127]
JXX,[-0.20560347473354512],[-0.19744189083576202]
JXY,[0.2831563075493455],[0.2634009122848511]
JXZ,[0.9776224208074429],[0.9562551975250244]
JYX,[-0.07693397987474992],[-0.046917252242565155]
JYY,[0.9869700152033374],[0.9613447189331055]
JYZ,[0.9851439883172557],[0.9569966197013855]
JZX,[-0.5146489288531135],[-0.5189539194107056]
JZY,[-0.8547097742573173],[-0.7998939156532288]
JZZ,[-0.680197955540764],[-0.6431806087493896]
JIX,[0.07816312921162116],[0.07422463595867157]
JIY,[-0.42160711272055895],[-0.3760032653808594]
JIZ,[-0.9399261828977459],[-0.7844931483268738]
JXI,[0.3072715077855237],[0.32935863733291626]
JYI,[-0.5799826089005378],[-0.584233820438385]
JZI,[-0.48544605004078156],[-0.47523510456085205]
