,treino,previsto
gamma1,[0.9238491686434372],[0.915503740310669]
gamma2,[0.7081149807839483],[0.700412392616272]
gamma3,[0.04844033403057124],[0.049411874264478683]
gamma4,[0.8813673855462563],[0.8759353160858154]
JIX,[0.9164187596345457],[0.9008713364601135]
JIY,[-0.7192628198472104],[-0.7146669030189514]
JIZ,[-0.9527677057223489],[-0.9456432461738586]
JXI,[0.997261307345829],[0.9888716340065002]
JYI,[-0.6314927085942939],[-0.6242734789848328]
JZI,[-0.75881587356935],[-0.7500478029251099]
JXX,[0.3028424811158388],[0.30021947622299194]
JXY,[-0.3087103248748666],[-0.31064432859420776]
JXZ,[0.7791018795916058],[0.7704876065254211]
JYX,[-0.536517020027848],[-0.5318524837493896]
JYY,[0.9189701236733989],[0.9095001220703125]
JYZ,[-0.36109632289252636],[-0.3538980782032013]
JZX,[0.20228457717799309],[0.1966448873281479]
JZY,[0.8641752086877563],[0.8606444597244263]
JZZ,[0.3705207367707548],[0.36873823404312134]
