,treino,previsto
gamma1,[0.4121982082245681],[0.33677372336387634]
gamma2,[0.3921160702731351],[0.49125707149505615]
gamma3,[0.4143186456422864],[0.4631039500236511]
gamma4,[0.14720958617343982],[0.08555525541305542]
JIX,[0.36848190482414656],[0.45763278007507324]
JIY,[-0.8083253830463917],[-0.7568182945251465]
JIZ,[-0.6661703874666143],[-0.6302149295806885]
JXI,[0.21024771548237609],[0.12301415950059891]
JYI,[-0.34392793595973714],[-0.42281433939933777]
JZI,[0.8292446415583807],[0.8512467741966248]
JXX,[0.5761022388154311],[0.6951069235801697]
JXY,[0.7293919108689626],[0.5718012452125549]
JXZ,[-0.17093465529655072],[-0.22849710285663605]
JYX,[0.6576844368628596],[0.8688684105873108]
JYY,[0.13409102615190394],[0.025585751980543137]
JYZ,[0.6612263399279708],[0.6822851300239563]
JZX,[-0.3576098895078468],[-0.30954763293266296]
JZY,[0.09643259359449252],[0.04078247770667076]
JZZ,[-0.11943636623090592],[0.0012298320652917027]
