,treino,previsto
gamma1,[0.37397978322450376],[0.373780220746994]
gamma2,[0.3881118510774686],[0.38780441880226135]
gamma3,[0.6823688165291463],[0.682207465171814]
gamma4,[0.15227653430017296],[0.1521749198436737]
JIX,[-0.19204385011266734],[-0.19235941767692566]
JIY,[-0.5998491108501092],[-0.5996286869049072]
JIZ,[-0.6423953588267755],[-0.6422184109687805]
JXI,[-0.5031373629980624],[-0.503014087677002]
JYI,[0.5197548730161559],[0.5201700329780579]
JZI,[-0.4976979832495598],[-0.4969549775123596]
JXX,[-0.23386483593564344],[-0.23348070681095123]
JXY,[0.3686172768546372],[0.368506520986557]
JXZ,[0.07725826039666361],[0.0769679918885231]
JYX,[0.87675371205687],[0.8763163089752197]
JYY,[-0.021450084455786333],[-0.02141791395843029]
JYZ,[-0.15672141727468958],[-0.15657931566238403]
JZX,[0.22643212360750375],[0.22584277391433716]
JZY,[-0.5666153759864867],[-0.5664779543876648]
JZZ,[0.8039986310648337],[0.8041713237762451]
