,treino,previsto
gamma1,[0.6486196600598926],[0.6480306386947632]
gamma2,[0.3600039055970481],[0.3596011698246002]
gamma3,[0.7436517163788576],[0.7429968118667603]
gamma4,[0.3870233101693551],[0.38642433285713196]
JXX,[-0.012052371670506545],[-0.011302037164568901]
JXY,[-0.7209990500522725],[-0.7196975946426392]
JXZ,[-0.974270856363531],[-0.9737347960472107]
JYX,[-0.8303830380614758],[-0.8293562531471252]
JYY,[-0.4467194556101548],[-0.4470769464969635]
JYZ,[-0.6123969250196721],[-0.614155650138855]
JZX,[0.1360202390272387],[0.13520169258117676]
JZY,[0.058337161073580335],[0.05838969349861145]
JZZ,[-0.6104254479830256],[-0.6112308502197266]
JIX,[0.5203229566195489],[0.5197058916091919]
JIY,[0.027633204606499318],[0.026793694123625755]
JIZ,[0.9942043682387769],[0.9905630946159363]
JXI,[0.07844212328817135],[0.07860346138477325]
JYI,[0.8711112121391873],[0.8682568073272705]
JZI,[-0.7433546640431199],[-0.7437345385551453]
