,treino,previsto
gamma1,[0.597688556395288],[0.5976858139038086]
gamma2,[0.5421165774770644],[0.5422738790512085]
gamma3,[0.5157541356479434],[0.5157963037490845]
gamma4,[0.9307106913239862],[0.9305827617645264]
JIX,[0.8272859451097823],[0.8269997239112854]
JIY,[-0.7250439608255377],[-0.7249073386192322]
JIZ,[0.11214027252682701],[0.11216233670711517]
JXI,[-0.033955024334235695],[-0.033970750868320465]
JYI,[0.9179608298470616],[0.9180149435997009]
JZI,[-0.23922049672899326],[-0.2392268031835556]
JXX,[-0.10699918374312611],[-0.10707142949104309]
JXY,[0.1547744383110674],[0.15483036637306213]
JXZ,[-0.23580587094563144],[-0.23584777116775513]
JYX,[0.8238095190865289],[0.823767364025116]
JYY,[0.7571137578606488],[0.7569891214370728]
JYZ,[0.44747802913247137],[0.44756296277046204]
JZX,[-0.8879859075596246],[-0.8880316019058228]
JZY,[0.9795089930244083],[0.9795990586280823]
JZZ,[0.09779775817461123],[0.09775689989328384]
